0 6 6 3 2
0.12324	1.13E-01	8.48E-01	0.78253	4.19E-02	0.035775	0.11272	-0.020976	0.78902	-0.13956	0.035778	-0.0042912	0.12324	8.48E-01	4.19E-02
0.12437	0.11245	8.56E-01	0.78113	4.22E-02	0.035732	0.11251	-0.021043	0.78774	-0.13994	0.035735	-0.004293	0.12437	8.56E-01	4.22E-02
0.1255	0.11224	8.64E-01	0.77973	4.26E-02	0.035689	0.1123	-0.02111	0.78646	-0.14032	0.035692	-0.0042948	0.1255	8.64E-01	4.26E-02
0.12662	0.11203	8.72E-01	0.77832	4.30E-02	0.035646	0.11209	-0.021177	0.78518	-0.1407	0.035649	-0.0042966	0.12662	8.72E-01	4.30E-02
0.12774	0.11181	0.87957	0.77691	0.043315	0.035603	0.11188	-0.021244	0.7839	-0.14107	0.035606	-0.0042984	0.12774	0.87957	0.043315
0.12885	0.1116	0.8874	0.7755	0.043671	0.03556	0.11167	-0.02131	0.78261	-0.14145	0.035563	-0.0043001	0.12885	0.8874	0.043671
0.12997	0.11139	0.89522	0.77408	0.044026	0.035517	0.11146	-0.021376	0.78132	-0.14182	0.03552	-0.0043019	0.12997	0.89522	0.044026
0.13108	0.11117	0.90302	0.77266	0.044381	0.035474	0.11125	-0.021442	0.78002	-0.14219	0.035477	-0.0043036	0.13108	0.90302	0.044381
0.1322	0.11096	0.91082	0.77124	0.044736	0.035431	0.11103	-0.021508	0.77873	-0.14256	0.035434	-0.0043054	0.1322	0.91082	0.044736
0.1333	0.11074	0.9186	0.76981	0.04509	0.035388	0.11082	-0.021574	0.77743	-0.14292	0.035391	-0.0043071	0.1333	0.9186	0.04509
0.13441	0.11053	0.92637	0.76838	0.045444	0.035345	0.1106	-0.021639	0.77613	-0.14328	0.035348	-0.0043088	0.13441	0.92637	0.045444
0.13552	0.11031	0.93412	0.76695	0.045797	0.035301	0.11039	-0.021704	0.77482	-0.14365	0.035305	-0.0043105	0.13552	0.93412	0.045797
0.13662	0.11009	0.94186	0.76551	0.04615	0.035258	0.11017	-0.021769	0.77352	-0.144	0.035262	-0.0043122	0.13662	0.94186	0.04615
0.13772	0.10988	0.94959	0.76407	0.046502	0.035215	0.10996	-0.021833	0.77221	-0.14436	0.035219	-0.0043139	0.13772	0.94959	0.046502
0.13882	0.10966	0.95731	0.76262	0.046854	0.035172	0.10974	-0.021897	0.77089	-0.14472	0.035176	-0.0043156	0.13882	0.95731	0.046854
0.13991	0.10944	0.96501	0.76117	0.047206	0.035129	0.10952	-0.021961	0.76958	-0.14507	0.035133	-0.0043173	0.13991	0.96501	0.047206
0.14101	0.10922	0.9727	0.75972	0.047557	0.035086	0.1093	-0.022025	0.76826	-0.14542	0.03509	-0.0043189	0.14101	0.9727	0.047557
0.1421	0.109	0.98037	0.75827	0.047908	0.035043	0.10908	-0.022089	0.76694	-0.14577	0.035047	-0.0043206	0.1421	0.98037	0.047908
0.14319	0.10878	0.98804	0.75681	0.048258	0.034999	0.10886	-0.022152	0.76562	-0.14611	0.035003	-0.0043222	0.14319	0.98804	0.048258
0.14428	0.10855	0.99569	0.75534	0.048608	0.034956	0.10864	-0.022215	0.76429	-0.14646	0.03496	-0.0043239	0.14428	0.99569	0.048608
0.14536	0.10833	1.0033	0.75388	0.048957	0.034913	0.10842	-0.022278	0.76296	-0.1468	0.034917	-0.0043255	0.14536	1.0033	0.048957
0.14645	0.10811	1.0109	0.75241	0.049306	0.03487	0.1082	-0.02234	0.76163	-0.14714	0.034874	-0.0043271	0.14645	1.0109	0.049306
0.14753	0.10789	1.0186	0.75093	0.049654	0.034826	0.10798	-0.022403	0.7603	-0.14748	0.034831	-0.0043287	0.14753	1.0186	0.049654
0.14861	0.10766	1.0262	0.74946	0.050003	0.034783	0.10775	-0.022465	0.75896	-0.14781	0.034787	-0.0043303	0.14861	1.0262	0.050003
0.14968	0.10744	1.0337	0.74798	0.05035	0.03474	0.10753	-0.022527	0.75762	-0.14814	0.034744	-0.0043319	0.14968	1.0337	0.05035
0.15076	0.10721	1.0413	0.74649	0.050697	0.034696	0.10731	-0.022588	0.75628	-0.14848	0.034701	-0.0043335	0.15076	1.0413	0.050697
0.15183	0.10698	1.0489	0.74501	0.051044	0.034653	0.10708	-0.022649	0.75494	-0.14881	0.034658	-0.0043351	0.15183	1.0489	0.051044
0.1529	0.10676	1.0564	0.74352	0.051391	0.03461	0.10686	-0.022711	0.75359	-0.14913	0.034614	-0.0043366	0.1529	1.0564	0.051391
0.15397	0.10653	1.0639	0.74203	0.051736	0.034566	0.10663	-0.022771	0.75224	-0.14946	0.034571	-0.0043382	0.15397	1.0639	0.051736
0.15503	0.1063	1.0714	0.74053	0.052082	0.034523	0.1064	-0.022832	0.75089	-0.14978	0.034528	-0.0043397	0.15503	1.0714	0.052082
0.15609	0.10607	1.079	0.73903	0.052427	0.034479	0.10618	-0.022892	0.74954	-0.1501	0.034484	-0.0043413	0.15609	1.079	0.052427
0.15715	0.10584	1.0864	0.73753	0.052772	0.034436	0.10595	-0.022952	0.74818	-0.15042	0.034441	-0.0043428	0.15715	1.0864	0.052772
0.15821	0.10561	1.0939	0.73602	0.053116	0.034393	0.10572	-0.023012	0.74682	-0.15074	0.034398	-0.0043443	0.15821	1.0939	0.053116
0.15927	0.10538	1.1014	0.73451	0.05346	0.034349	0.10549	-0.023072	0.74546	-0.15105	0.034354	-0.0043458	0.15927	1.1014	0.05346
0.16032	0.10515	1.1088	0.733	0.053803	0.034306	0.10526	-0.023131	0.7441	-0.15137	0.034311	-0.0043473	0.16032	1.1088	0.053803
0.16137	0.10492	1.1163	0.73149	0.054146	0.034262	0.10503	-0.02319	0.74273	-0.15168	0.034267	-0.0043488	0.16137	1.1163	0.054146
0.16242	0.10469	1.1237	0.72997	0.054488	0.034219	0.1048	-0.023249	0.74136	-0.15199	0.034224	-0.0043503	0.16242	1.1237	0.054488
